date,position,pred_direction,traded,actual_ret_1d,bh_log_ret,strategy_pnl,correct,equity_dollars,buy_hold_dollars,excess_dollars,cumret_pct,bh_cumret_pct,excess_cumret_pct,drawdown_pct,underwater
2025-12-01,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1007.830000,-7.830000,0.000000,0.782600,-0.782600,0.000000,0
2025-12-02,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1010.290000,-10.290000,0.000000,1.029000,-1.029000,0.000000,0
2025-12-03,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1009.350000,-9.350000,0.000000,0.934900,-0.934900,0.000000,0
2025-12-04,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1013.460000,-13.460000,0.000000,1.346500,-1.346500,0.000000,0
2025-12-05,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1011.520000,-11.520000,0.000000,1.152100,-1.152100,0.000000,0
2025-12-08,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1012.770000,-12.770000,0.000000,1.276900,-1.276900,0.000000,0
2025-12-09,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1016.920000,-16.920000,0.000000,1.691600,-1.691600,0.000000,0
2025-12-10,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1013.630000,-13.630000,0.000000,1.362700,-1.362700,0.000000,0
2025-12-11,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,994.250000,5.750000,0.000000,-0.575100,0.575100,0.000000,0
2025-12-12,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,989.260000,10.740000,0.000000,-1.074200,1.074200,0.000000,0
2025-12-15,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,991.220000,8.780000,0.000000,-0.878100,0.878100,0.000000,0
2025-12-16,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,972.840000,27.160000,0.000000,-2.715500,2.715500,0.000000,0
2025-12-17,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,986.940000,13.060000,0.000000,-1.305900,1.305900,0.000000,0
2025-12-18,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,999.810000,0.190000,0.000000,-0.019400,0.019400,0.000000,0
2025-12-19,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1004.600000,-4.600000,0.000000,0.459900,-0.459900,0.000000,0
2025-12-22,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1009.300000,-9.300000,0.000000,0.930300,-0.930300,0.000000,0
2025-12-23,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1012.260000,-12.260000,0.000000,1.225500,-1.225500,0.000000,0
2025-12-24,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1012.190000,-12.190000,0.000000,1.219100,-1.219100,0.000000,0
2025-12-26,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1007.290000,-7.290000,0.000000,0.729100,-0.729100,0.000000,0
2025-12-29,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1004.960000,-4.960000,0.000000,0.495500,-0.495500,0.000000,0
2025-12-30,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,996.650000,3.350000,0.000000,-0.335100,0.335100,0.000000,0
2025-12-31,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,994.720000,5.280000,0.000000,-0.528200,0.528200,0.000000,0
2026-01-02,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1002.620000,-2.620000,0.000000,0.261900,-0.261900,0.000000,0
2026-01-05,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1011.430000,-11.430000,0.000000,1.142900,-1.142900,0.000000,0
2026-01-06,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1012.400000,-12.400000,0.000000,1.240200,-1.240200,0.000000,0
2026-01-07,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1006.640000,-6.640000,0.000000,0.664300,-0.664300,0.000000,0
2026-01-08,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1016.670000,-16.670000,0.000000,1.666900,-1.666900,0.000000,0
2026-01-09,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1017.510000,-17.510000,0.000000,1.751300,-1.751300,0.000000,0
2026-01-12,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1016.000000,-16.000000,0.000000,1.600400,-1.600400,0.000000,0
