date,position,pred_direction,traded,actual_ret_1d,bh_log_ret,strategy_pnl,correct,equity_dollars,buy_hold_dollars,excess_dollars,cumret_pct,bh_cumret_pct,excess_cumret_pct,drawdown_pct,underwater
2025-12-01,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1007.830000,-7.820000,0.001200,0.782600,-0.781400,0.000000,0
2025-12-02,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1010.290000,-10.270000,0.001600,1.029000,-1.027400,0.000000,0
2025-12-03,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1009.350000,-9.340000,0.001500,0.934900,-0.933400,0.000000,0
2025-12-04,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1013.460000,-13.440000,0.002100,1.346500,-1.344400,0.000000,0
2025-12-05,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1011.520000,-11.500000,0.001800,1.152100,-1.150300,0.000000,0
2025-12-08,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1012.770000,-12.750000,0.002000,1.276900,-1.274900,0.000000,0
2025-12-09,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.030000,1016.920000,-16.890000,0.002600,1.691600,-1.689000,0.000000,0
2025-12-10,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1013.630000,-13.610000,0.002100,1.362700,-1.360600,0.000000,0
2025-12-11,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,994.250000,5.740000,-0.000900,-0.575100,0.574200,0.000000,0
2025-12-12,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,989.260000,10.720000,-0.001700,-1.074200,1.072500,0.000000,0
2025-12-15,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,991.220000,8.770000,-0.001400,-0.878100,0.876700,0.000000,0
2025-12-16,0.000000,0,0,0.000000,0.000000,0.000000,0,999.960000,972.840000,27.120000,-0.004300,-2.715500,2.711200,0.000000,0
2025-12-17,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,986.940000,13.040000,-0.002100,-1.305900,1.303800,0.000000,0
2025-12-18,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,999.810000,0.190000,-0.000000,-0.019400,0.019400,0.000000,0
2025-12-19,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1004.600000,-4.590000,0.000700,0.459900,-0.459200,0.000000,0
2025-12-22,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1009.300000,-9.290000,0.001500,0.930300,-0.928800,0.000000,0
2025-12-23,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1012.260000,-12.240000,0.001900,1.225500,-1.223600,0.000000,0
2025-12-24,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1012.190000,-12.170000,0.001900,1.219100,-1.217200,0.000000,0
2025-12-26,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1007.290000,-7.280000,0.001100,0.729100,-0.728000,0.000000,0
2025-12-29,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1004.960000,-4.950000,0.000800,0.495500,-0.494700,0.000000,0
2025-12-30,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,996.650000,3.340000,-0.000500,-0.335100,0.334600,0.000000,0
2025-12-31,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,994.720000,5.270000,-0.000800,-0.528200,0.527400,0.000000,0
2026-01-02,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1002.620000,-2.620000,0.000400,0.261900,-0.261500,0.000000,0
2026-01-05,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1011.430000,-11.410000,0.001800,1.142900,-1.141100,0.000000,0
2026-01-06,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1012.400000,-12.380000,0.001900,1.240200,-1.238300,0.000000,0
2026-01-07,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1006.640000,-6.630000,0.001000,0.664300,-0.663300,0.000000,0
2026-01-08,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.030000,1016.670000,-16.640000,0.002600,1.666900,-1.664300,0.000000,0
2026-01-09,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.030000,1017.510000,-17.480000,0.002700,1.751300,-1.748600,0.000000,0
2026-01-12,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.030000,1016.000000,-15.970000,0.002500,1.600400,-1.597900,0.000000,0
2026-01-13,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1005.150000,-5.140000,0.000800,0.515000,-0.514200,0.000000,0
2026-01-14,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1008.770000,-8.760000,0.001400,0.876800,-0.875400,0.000000,0
2026-01-15,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1007.920000,-7.910000,0.001200,0.792400,-0.791200,0.000000,0
2026-01-16,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,986.510000,13.470000,-0.002100,-1.349100,1.347000,0.000000,0
2026-01-20,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,999.850000,0.150000,-0.000000,-0.015500,0.015500,0.000000,0
2026-01-21,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1007.110000,-7.100000,0.001100,0.711300,-0.710200,0.000000,0
2026-01-22,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1010.290000,-10.270000,0.001600,1.029300,-1.027700,0.000000,0
2026-01-23,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1014.740000,-14.720000,0.002300,1.473800,-1.471500,0.000000,0
2026-01-26,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.040000,1023.940000,-23.900000,0.003700,2.393600,-2.389900,0.000000,0
2026-01-27,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.040000,1027.330000,-27.290000,0.004300,2.732700,-2.728400,0.000000,0
2026-01-28,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.030000,1021.180000,-21.150000,0.003300,2.117800,-2.114500,0.000000,0
2026-01-29,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.010000,1008.910000,-8.900000,0.001400,0.891200,-0.889800,0.000000,0
2026-01-30,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.020000,1015.840000,-15.820000,0.002500,1.584000,-1.581500,0.000000,0
2026-02-02,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1000.230000,-0.230000,0.000000,0.023300,-0.023300,0.000000,0
2026-02-03,0.000000,0,0,0.000000,0.000000,0.000000,0,999.970000,982.760000,17.210000,-0.002700,-1.724000,1.721300,0.000000,0
2026-02-04,0.000000,0,0,0.000000,0.000000,0.000000,0,999.950000,968.610000,31.340000,-0.005000,-3.138700,3.133700,0.000000,0
2026-02-05,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,989.090000,10.890000,-0.001700,-1.091200,1.089500,0.000000,0
2026-02-06,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,996.660000,3.330000,-0.000500,-0.333500,0.333000,0.000000,0
2026-02-09,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,992.040000,7.950000,-0.001300,-0.795900,0.794600,0.000000,0
2026-02-10,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,994.700000,5.290000,-0.000800,-0.529900,0.529100,0.000000,0
2026-02-11,0.000000,0,0,0.000000,0.000000,0.000000,0,999.960000,974.470000,25.490000,-0.004100,-2.553000,2.548900,0.000000,0
2026-02-12,0.000000,0,0,0.000000,0.000000,0.000000,0,999.960000,976.550000,23.410000,-0.003700,-2.345400,2.341700,0.000000,0
2026-02-13,0.000000,0,0,0.000000,0.000000,0.000000,0,999.960000,975.540000,24.420000,-0.003900,-2.446000,2.442100,0.000000,0
2026-02-17,0.000000,0,0,0.000000,0.000000,0.000000,0,999.970000,982.820000,17.150000,-0.002700,-1.717600,1.714900,0.000000,0
2026-02-18,0.000000,0,0,0.000000,0.000000,0.000000,0,999.970000,979.060000,20.910000,-0.003300,-2.094000,2.090700,0.000000,0
2026-02-19,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,987.720000,12.260000,-0.002000,-1.227600,1.225600,0.000000,0
2026-02-20,0.000000,0,0,0.000000,0.000000,0.000000,0,999.960000,975.720000,24.240000,-0.003900,-2.428100,2.424200,0.000000,0
2026-02-23,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,986.200000,13.780000,-0.002200,-1.380100,1.377900,0.000000,0
2026-02-24,0.000000,0,0,0.000000,0.000000,0.000000,0,1000.000000,1000.490000,-0.490000,0.000100,0.049200,-0.049100,0.000000,0
2026-02-25,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,988.420000,11.560000,-0.001800,-1.157800,1.156000,0.000000,0
2026-02-26,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,985.260000,14.720000,-0.002300,-1.474200,1.471900,0.000000,0
2026-02-27,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,986.560000,13.420000,-0.002100,-1.344500,1.342400,0.000000,0
2026-03-02,0.000000,0,0,0.000000,0.000000,0.000000,0,999.960000,975.990000,23.970000,-0.003800,-2.400600,2.396800,0.000000,0
2026-03-03,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,990.870000,9.120000,-0.001400,-0.912900,0.911500,0.000000,0
2026-03-04,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,987.890000,12.090000,-0.001900,-1.211400,1.209500,0.000000,0
