date,position,pred_direction,traded,actual_ret_1d,bh_log_ret,strategy_pnl,correct,equity_dollars,buy_hold_dollars,excess_dollars,cumret_pct,bh_cumret_pct,excess_cumret_pct,drawdown_pct,underwater
2025-12-01,0.700043,1,1,0.007796,0.007796,0.005458,1,1005.470000,1007.830000,-2.360000,0.547000,0.783000,-0.236000,0.000000,0
2025-12-02,0.695705,1,1,0.002441,0.002441,0.001698,1,1007.180000,1010.290000,-3.110000,0.718000,1.029000,-0.311000,0.000000,0
2025-12-03,0.739638,1,1,-0.000931,-0.000931,-0.000689,0,1006.490000,1009.350000,-2.860000,0.649000,0.935000,-0.286000,-0.068508,1
2025-12-04,0.744318,1,1,0.004069,0.004069,0.003029,1,1009.540000,1013.460000,-3.920000,0.954000,1.346000,-0.392000,0.000000,0
2025-12-05,0.792630,1,1,-0.001920,-0.001920,-0.001522,0,1008.010000,1011.520000,-3.510000,0.801000,1.152000,-0.351000,-0.151554,1
2025-12-08,0.793976,1,1,0.001233,0.001233,0.000979,1,1008.990000,1012.770000,-3.780000,0.899000,1.277000,-0.378000,-0.054480,1
2025-12-09,0.870047,1,1,0.004087,0.004087,0.003556,1,1012.590000,1016.920000,-4.330000,1.259000,1.692000,-0.433000,0.000000,0
2025-12-10,0.869012,1,1,-0.003240,-0.003240,-0.002816,0,1009.740000,1013.630000,-3.890000,0.974000,1.363000,-0.389000,-0.281456,1
2025-12-11,0.866711,1,1,-0.019303,-0.019303,-0.016730,0,992.990000,994.250000,-1.260000,-0.701000,-0.575000,-0.126000,-1.935630,1
2025-12-12,0.877244,1,1,-0.005032,-0.005032,-0.004414,0,988.610000,989.260000,-0.650000,-1.139000,-1.074000,-0.065000,-2.368185,1
2025-12-15,0.871722,1,1,0.001980,0.001980,0.001726,1,990.320000,991.220000,-0.900000,-0.968000,-0.878000,-0.090000,-2.199311,1
2025-12-16,0.887388,1,1,-0.018711,-0.018711,-0.016604,0,974.010000,972.840000,1.170000,-2.599000,-2.716000,0.117000,-3.810032,1
2025-12-17,0.847683,1,1,0.014386,0.014386,0.012195,1,985.970000,986.940000,-0.970000,-1.403000,-1.306000,-0.097000,-2.628902,1
2025-12-18,0.819983,1,1,0.012951,0.012951,0.010620,1,996.490000,999.810000,-3.320000,-0.351000,-0.019000,-0.332000,-1.589982,1
2025-12-19,0.922754,1,1,0.004782,0.004782,0.004413,1,1000.900000,1004.600000,-3.700000,0.090000,0.460000,-0.370000,-1.154465,1
2025-12-22,0.927283,1,1,0.004672,0.004672,0.004332,1,1005.240000,1009.300000,-4.060000,0.524000,0.930000,-0.406000,-0.725861,1
2025-12-23,1.086227,1,1,0.002921,0.002921,0.003173,1,1008.440000,1012.260000,-3.820000,0.844000,1.226000,-0.382000,-0.409840,1
2025-12-24,1.094025,1,1,-0.000064,-0.000064,-0.000070,0,1008.370000,1012.190000,-3.820000,0.837000,1.219000,-0.382000,-0.416753,1
2025-12-26,1.117345,1,1,-0.004852,-0.004852,-0.005421,0,1002.920000,1007.290000,-4.370000,0.292000,0.729000,-0.437000,-0.954977,1
2025-12-29,1.129147,1,1,-0.002322,-0.002322,-0.002622,0,1000.290000,1004.960000,-4.670000,0.029000,0.496000,-0.467000,-1.214707,1
2025-12-30,1.131868,1,1,-0.008300,-0.008300,-0.009395,0,990.940000,996.650000,-5.710000,-0.906000,-0.335000,-0.571000,-2.138082,1
2025-12-31,1.130537,1,1,-0.001939,-0.001939,-0.002192,0,988.770000,994.720000,-5.950000,-1.123000,-0.528000,-0.595000,-2.352383,1
2026-01-02,1.133978,1,1,0.007912,0.007912,0.008972,1,997.680000,1002.620000,-4.940000,-0.232000,0.262000,-0.494000,-1.472462,1
2026-01-05,1.104423,1,1,0.008748,0.008748,0.009661,1,1007.360000,1011.430000,-4.070000,0.736000,1.143000,-0.407000,-0.516497,1
2026-01-06,1.080597,1,1,0.000962,0.000962,0.001040,1,1008.410000,1012.400000,-3.990000,0.841000,1.240000,-0.399000,-0.412803,1
2026-01-07,1.081564,1,1,-0.005705,-0.005705,-0.006170,0,1002.210000,1006.640000,-4.430000,0.221000,0.664000,-0.443000,-1.025094,1
2026-01-08,1.070827,1,1,0.009911,0.009911,0.010613,1,1012.900000,1016.670000,-3.770000,1.290000,1.667000,-0.377000,0.000000,0
2026-01-09,1.041877,1,1,0.000829,0.000829,0.000864,1,1013.780000,1017.510000,-3.730000,1.378000,1.751000,-0.373000,0.000000,0
2026-01-12,1.045407,1,1,-0.001484,-0.001484,-0.001551,0,1012.210000,1016.000000,-3.790000,1.221000,1.600000,-0.379000,-0.154866,1
2026-01-13,1.209757,1,1,-0.010740,-0.010740,-0.012993,0,999.140000,1005.150000,-6.010000,-0.086000,0.515000,-0.601000,-1.444100,1
2026-01-14,1.160375,1,1,0.003593,0.003593,0.004169,1,1003.310000,1008.770000,-5.460000,0.331000,0.877000,-0.546000,-1.032768,1
2026-01-15,1.157490,1,1,-0.000837,-0.000837,-0.000969,0,1002.340000,1007.920000,-5.580000,0.234000,0.792000,-0.558000,-1.128450,1
2026-01-16,1.396835,1,1,-0.021476,-0.021476,-0.029998,0,972.720000,986.510000,-13.790000,-2.728000,-1.349000,-1.379000,-4.050188,1
2026-01-20,1.195758,1,1,0.013428,0.013428,0.016057,1,988.460000,999.850000,-11.390000,-1.154000,-0.015000,-1.139000,-2.497583,1
2026-01-21,1.189465,1,1,0.007243,0.007243,0.008615,1,997.020000,1007.110000,-10.090000,-0.298000,0.711000,-1.009000,-1.653219,1
2026-01-22,1.175202,1,1,0.003152,0.003152,0.003704,1,1000.720000,1010.290000,-9.570000,0.072000,1.029000,-0.957000,-1.288248,1
2026-01-23,1.180804,1,1,0.004390,0.004390,0.005184,1,1005.920000,1014.740000,-8.820000,0.592000,1.474000,-0.882000,-0.775316,1
2026-01-26,1.175747,1,1,0.009024,0.009024,0.010610,1,1016.650000,1023.940000,-7.290000,1.665000,2.394000,-0.729000,0.000000,0
2026-01-27,1.141350,1,1,0.003306,0.003306,0.003773,1,1020.490000,1027.330000,-6.840000,2.049000,2.733000,-0.684000,0.000000,0
2026-01-28,1.152627,1,1,-0.006003,-0.006003,-0.006919,0,1013.450000,1021.180000,-7.730000,1.345000,2.118000,-0.773000,-0.689865,1
2026-01-29,1.136187,1,1,-0.012084,-0.012084,-0.013730,0,999.630000,1008.910000,-9.280000,-0.037000,0.891000,-0.928000,-2.044116,1
2026-01-30,1.102131,1,1,0.006843,0.006843,0.007542,1,1007.200000,1015.840000,-8.640000,0.720000,1.584000,-0.864000,-1.302316,1
2026-02-02,1.091067,1,1,-0.015483,-0.015483,-0.016893,0,990.330000,1000.230000,-9.900000,-0.967000,0.023000,-0.990000,-2.955443,1
2026-02-03,1.022059,1,1,-0.017623,-0.017623,-0.018012,0,972.650000,982.760000,-10.110000,-2.735000,-1.724000,-1.011000,-4.687944,1
