date,position,pred_direction,traded,actual_ret_1d,bh_log_ret,strategy_pnl,correct,equity_dollars,buy_hold_dollars,excess_dollars,cumret_pct,bh_cumret_pct,excess_cumret_pct,drawdown_pct,underwater
2025-12-01,-0.000000,0,0,0.007796,0.007796,-0.000000,0,1000.000000,1007.830000,-7.830000,0.000000,0.783000,-0.783000,0.000000,0
2025-12-02,-0.000000,0,0,0.002441,0.002441,-0.000000,0,1000.000000,1010.290000,-10.290000,0.000000,1.029000,-1.029000,0.000000,0
2025-12-03,-0.000000,0,0,-0.000931,-0.000931,0.000000,0,1000.000000,1009.350000,-9.350000,0.000000,0.935000,-0.935000,0.000000,0
2025-12-04,-0.000000,0,0,0.004069,0.004069,-0.000000,0,1000.000000,1013.460000,-13.460000,0.000000,1.346000,-1.346000,0.000000,0
2025-12-05,-0.000000,0,0,-0.001920,-0.001920,0.000000,0,1000.000000,1011.520000,-11.520000,0.000000,1.152000,-1.152000,0.000000,0
2025-12-08,-0.000000,0,0,0.001233,0.001233,-0.000000,0,1000.000000,1012.770000,-12.770000,0.000000,1.277000,-1.277000,0.000000,0
2025-12-09,-0.000000,0,0,0.004087,0.004087,-0.000000,0,1000.000000,1016.920000,-16.920000,0.000000,1.692000,-1.692000,0.000000,0
2025-12-10,-0.000000,0,0,-0.003240,-0.003240,0.000000,0,1000.000000,1013.630000,-13.630000,0.000000,1.363000,-1.363000,0.000000,0
2025-12-11,-0.000000,0,0,-0.019303,-0.019303,0.000000,0,1000.000000,994.250000,5.750000,0.000000,-0.575000,0.575000,0.000000,0
2025-12-12,-0.000000,0,0,-0.005032,-0.005032,0.000000,0,1000.000000,989.260000,10.740000,0.000000,-1.074000,1.074000,0.000000,0
2025-12-15,-0.000000,0,0,0.001980,0.001980,-0.000000,0,1000.000000,991.220000,8.780000,0.000000,-0.878000,0.878000,0.000000,0
2025-12-16,-0.000000,0,0,-0.018711,-0.018711,0.000000,0,1000.000000,972.840000,27.160000,0.000000,-2.716000,2.716000,0.000000,0
2025-12-17,-0.000000,0,0,0.014386,0.014386,-0.000000,0,1000.000000,986.940000,13.060000,0.000000,-1.306000,1.306000,0.000000,0
2025-12-18,-0.000000,0,0,0.012951,0.012951,-0.000000,0,1000.000000,999.810000,0.190000,0.000000,-0.019000,0.019000,0.000000,0
2025-12-19,-0.000000,0,0,0.004782,0.004782,-0.000000,0,1000.000000,1004.600000,-4.600000,0.000000,0.460000,-0.460000,0.000000,0
2025-12-22,-0.000000,0,0,0.004672,0.004672,-0.000000,0,1000.000000,1009.300000,-9.300000,0.000000,0.930000,-0.930000,0.000000,0
2025-12-23,-0.000000,0,0,0.002921,0.002921,-0.000000,0,1000.000000,1012.260000,-12.260000,0.000000,1.226000,-1.226000,0.000000,0
2025-12-24,-0.000000,0,0,-0.000064,-0.000064,0.000000,0,1000.000000,1012.190000,-12.190000,0.000000,1.219000,-1.219000,0.000000,0
2025-12-26,-0.000000,0,0,-0.004852,-0.004852,0.000000,0,1000.000000,1007.290000,-7.290000,0.000000,0.729000,-0.729000,0.000000,0
2025-12-29,-0.000000,0,0,-0.002322,-0.002322,0.000000,0,1000.000000,1004.960000,-4.960000,0.000000,0.496000,-0.496000,0.000000,0
2025-12-30,-0.000000,0,0,-0.008300,-0.008300,0.000000,0,1000.000000,996.650000,3.350000,0.000000,-0.335000,0.335000,0.000000,0
2025-12-31,-0.000000,0,0,-0.001939,-0.001939,0.000000,0,1000.000000,994.720000,5.280000,0.000000,-0.528000,0.528000,0.000000,0
2026-01-02,-0.000000,0,0,0.007912,0.007912,-0.000000,0,1000.000000,1002.620000,-2.620000,0.000000,0.262000,-0.262000,0.000000,0
2026-01-05,-0.000000,0,0,0.008748,0.008748,-0.000000,0,1000.000000,1011.430000,-11.430000,0.000000,1.143000,-1.143000,0.000000,0
2026-01-06,-0.000000,0,0,0.000962,0.000962,-0.000000,0,1000.000000,1012.400000,-12.400000,0.000000,1.240000,-1.240000,0.000000,0
2026-01-07,-0.000000,0,0,-0.005705,-0.005705,0.000000,0,1000.000000,1006.640000,-6.640000,0.000000,0.664000,-0.664000,0.000000,0
2026-01-08,-0.000000,0,0,0.009911,0.009911,-0.000000,0,1000.000000,1016.670000,-16.670000,0.000000,1.667000,-1.667000,0.000000,0
2026-01-09,-0.000000,0,0,0.000829,0.000829,-0.000000,0,1000.000000,1017.510000,-17.510000,0.000000,1.751000,-1.751000,0.000000,0
2026-01-12,-0.000000,0,0,-0.001484,-0.001484,0.000000,0,1000.000000,1016.000000,-16.000000,0.000000,1.600000,-1.600000,0.000000,0
2026-01-13,-0.000000,0,0,-0.010740,-0.010740,0.000000,0,1000.000000,1005.150000,-5.150000,0.000000,0.515000,-0.515000,0.000000,0
2026-01-14,-0.000000,0,0,0.003593,0.003593,-0.000000,0,1000.000000,1008.770000,-8.770000,0.000000,0.877000,-0.877000,0.000000,0
2026-01-15,-0.000000,0,0,-0.000837,-0.000837,0.000000,0,1000.000000,1007.920000,-7.920000,0.000000,0.792000,-0.792000,0.000000,0
2026-01-16,-0.000000,0,0,-0.021476,-0.021476,0.000000,0,1000.000000,986.510000,13.490000,0.000000,-1.349000,1.349000,0.000000,0
2026-01-20,-0.000000,0,0,0.013428,0.013428,-0.000000,0,1000.000000,999.850000,0.150000,0.000000,-0.015000,0.015000,0.000000,0
2026-01-21,-0.000000,0,0,0.007243,0.007243,-0.000000,0,1000.000000,1007.110000,-7.110000,0.000000,0.711000,-0.711000,0.000000,0
2026-01-22,-0.000000,0,0,0.003152,0.003152,-0.000000,0,1000.000000,1010.290000,-10.290000,0.000000,1.029000,-1.029000,0.000000,0
2026-01-23,-0.000000,0,0,0.004390,0.004390,-0.000000,0,1000.000000,1014.740000,-14.740000,0.000000,1.474000,-1.474000,0.000000,0
2026-01-26,-0.000000,0,0,0.009024,0.009024,-0.000000,0,1000.000000,1023.940000,-23.940000,0.000000,2.394000,-2.394000,0.000000,0
2026-01-27,-0.000000,0,0,0.003306,0.003306,-0.000000,0,1000.000000,1027.330000,-27.330000,0.000000,2.733000,-2.733000,0.000000,0
2026-01-28,-0.000000,0,0,-0.006003,-0.006003,0.000000,0,1000.000000,1021.180000,-21.180000,0.000000,2.118000,-2.118000,0.000000,0
2026-01-29,-0.000000,0,0,-0.012084,-0.012084,0.000000,0,1000.000000,1008.910000,-8.910000,0.000000,0.891000,-0.891000,0.000000,0
2026-01-30,-0.000000,0,0,0.006843,0.006843,-0.000000,0,1000.000000,1015.840000,-15.840000,0.000000,1.584000,-1.584000,0.000000,0
