date,position,pred_direction,traded,actual_ret_1d,bh_log_ret,strategy_pnl,correct,equity_dollars,buy_hold_dollars,excess_dollars,cumret_pct,bh_cumret_pct,excess_cumret_pct,drawdown_pct,underwater
2025-12-01,0.000000,0,0,0.000000,0.000000,0.000000,0,1005.680000,1007.830000,-2.150000,0.567700,0.782600,-0.214900,0.000000,0
2025-12-02,0.000000,0,0,0.000000,0.000000,0.000000,0,1007.510000,1010.290000,-2.780000,0.750800,1.029000,-0.278200,0.000000,0
2025-12-03,0.000000,0,0,0.000000,0.000000,0.000000,0,1006.810000,1009.350000,-2.540000,0.680700,0.934900,-0.254200,0.000000,0
2025-12-04,0.000000,0,0,0.000000,0.000000,0.000000,0,1009.810000,1013.460000,-3.650000,0.980700,1.346500,-0.365800,0.000000,0
2025-12-05,0.000000,0,0,0.000000,0.000000,0.000000,0,1008.390000,1011.520000,-3.130000,0.839500,1.152100,-0.312600,0.000000,0
2025-12-08,0.000000,0,0,0.000000,0.000000,0.000000,0,1009.280000,1012.770000,-3.490000,0.928000,1.276900,-0.348900,0.000000,0
2025-12-09,0.000000,0,0,0.000000,0.000000,0.000000,0,1012.310000,1016.920000,-4.610000,1.230600,1.691600,-0.461000,0.000000,0
2025-12-10,0.000000,0,0,0.000000,0.000000,0.000000,0,1009.900000,1013.630000,-3.730000,0.990100,1.362700,-0.372600,0.000000,0
2025-12-11,0.000000,0,0,0.000000,0.000000,0.000000,0,996.040000,994.250000,1.790000,-0.395600,-0.575100,0.179500,0.000000,0
2025-12-12,0.000000,0,0,0.000000,0.000000,0.000000,0,992.540000,989.260000,3.280000,-0.745700,-1.074200,0.328500,0.000000,0
2025-12-15,0.000000,0,0,0.000000,0.000000,0.000000,0,993.970000,991.220000,2.750000,-0.602600,-0.878100,0.275500,0.000000,0
2025-12-16,0.000000,0,0,0.000000,0.000000,0.000000,0,980.510000,972.840000,7.670000,-1.948500,-2.715500,0.767000,0.000000,0
2025-12-17,0.000000,0,0,0.000000,0.000000,0.000000,0,990.920000,986.940000,3.980000,-0.907800,-1.305900,0.398100,0.000000,0
