date,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,correct,pnl_bps
2009-03-26,1,1,-0.018962539033508197,-1,-0.018962539033508197,-0.01606168311771361,0,-189.62539033508196
2009-03-27,1,1,-0.02496819421351315,-1,-0.02496819421351315,-0.04102987733122676,0,-249.68194213513152
2009-03-30,-1,-1,0.008611675472500302,1,-0.008611675472500302,-0.04964155280372706,0,-86.11675472500302
2009-03-31,1,1,0.014733118851760985,1,0.014733118851760985,-0.03490843395196608,1,147.33118851760986
2011-11-25,1,1,0.03420416936520221,1,0.03420416936520221,-0.0007042645867638697,1,342.0416936520221
2011-11-28,1,1,-0.006232367551849194,-1,-0.006232367551849194,-0.006936632138613064,0,-62.32367551849194
2011-11-29,1,1,0.036294935719730415,1,0.036294935719730415,0.02935830358111735,1,362.94935719730415
2011-11-30,1,1,0.0068921281681606494,1,0.0068921281681606494,0.036250431749278,1,68.9212816816065
2011-12-01,1,1,-0.0028217329902471278,-1,-0.0028217329902471278,0.03342869875903087,0,-28.217329902471278
2011-12-02,-1,-1,0.010890672732884354,1,-0.010890672732884354,0.022538026026146518,0,-108.90672732884354
2011-12-05,-1,-1,-0.0027989485723152185,-1,0.0027989485723152185,0.025336974598461737,1,27.989485723152185
2011-12-06,-1,-1,0.0,0,-0.0,0.025336974598461737,0,-0.0
2011-12-07,-1,-1,-0.016961774123740003,-1,0.016961774123740003,0.04229874872220174,1,169.61774123740003
2011-12-08,1,1,0.015909889042710734,1,0.015909889042710734,0.058208637764912474,1,159.09889042710734
2011-12-09,1,1,-0.01128727042440758,-1,-0.01128727042440758,0.046921367340504894,0,-112.8727042440758
2011-12-12,1,1,-0.011058334198874142,-1,-0.011058334198874142,0.03586303314163075,0,-110.58334198874142
2011-12-13,1,1,-0.01572528297465059,-1,-0.01572528297465059,0.020137750166980162,0,-157.25282974650588
2011-12-14,1,1,-0.002736423372442953,-1,-0.002736423372442953,0.01740132679453721,0,-27.364233724429532
2011-12-15,1,1,0.005135252980990934,1,0.005135252980990934,0.022536579775528143,1,51.35252980990934
2011-12-16,1,1,-0.009891687919126646,-1,-0.009891687919126646,0.012644891856401497,0,-98.91687919126646
2011-12-19,1,1,0.029208189698003206,1,0.029208189698003206,0.0418530815544047,1,292.08189698003207
2011-12-20,-1,-1,-0.014407109547496244,-1,0.014407109547496244,0.05626019110190095,1,144.07109547496245
2011-12-21,1,1,0.00848921043643358,1,0.00848921043643358,0.06474940153833453,1,84.89210436433581
2011-12-22,-1,-1,0.008596319319672752,1,-0.008596319319672752,0.056153082218661776,0,-85.96319319672752
2011-12-23,-1,-1,0.003722895237477708,1,-0.003722895237477708,0.05243018698118407,0,-37.22895237477708
2011-12-27,-1,-1,-0.01162454882893238,-1,0.01162454882893238,0.06405473581011645,1,116.24548828932379
2011-12-28,-1,-1,0.0071697710965512584,1,-0.0071697710965512584,0.05688496471356519,0,-71.69771096551258
2011-12-29,-1,-1,-0.002861881816173195,-1,0.002861881816173195,0.059746846529738384,1,28.61881816173195
2011-12-30,-1,-1,0.018983471576752287,1,-0.018983471576752287,0.0407633749529861,0,-189.83471576752288
2012-01-03,-1,-1,0.004209298071375045,1,-0.004209298071375045,0.03655407688161105,0,-42.09298071375045
2012-01-04,-1,-1,0.008191867605980452,1,-0.008191867605980452,0.0283622092756306,0,-81.91867605980451
2012-01-05,-1,-1,0.003465382939553674,1,-0.003465382939553674,0.024896826336076927,0,-34.65382939553674
2012-01-06,-1,-1,-0.003291738437932956,-1,0.003291738437932956,0.028188564774009883,1,32.91738437932956
2012-01-09,1,1,0.007262332459331056,1,0.007262332459331056,0.03545089723334094,1,72.62332459331056
2012-01-10,1,1,0.002065524169163613,1,0.002065524169163613,0.03751642140250455,1,20.655241691636128
2012-01-11,1,1,0.003946894096598985,1,0.003946894096598985,0.04146331549910354,1,39.46894096598985
2012-01-12,-1,-1,-0.003602918530750454,-1,0.003602918530750454,0.04506623402985399,1,36.02918530750454
2012-01-13,-1,-1,0.009068316535827847,1,-0.009068316535827847,0.035997917494026144,0,-90.68316535827847
2012-01-17,1,1,0.013197863265773435,1,0.013197863265773435,0.04919578075979958,1,131.97863265773435
2012-01-18,-1,-1,0.006200478217769589,1,-0.006200478217769589,0.04299530254202999,0,-62.004782177695894
2012-01-19,-1,-1,-0.001504383427851863,-1,0.001504383427851863,0.04449968596988185,1,15.04383427851863
2012-01-20,1,1,0.0003344228930570736,1,0.0003344228930570736,0.044834108862938926,1,3.3442289305707362
2012-01-23,1,1,-0.0018416512057548573,-1,-0.0018416512057548573,0.04299245765718407,0,-18.416512057548573
2012-01-24,1,1,0.01248876945667643,1,0.01248876945667643,0.0554812271138605,1,124.8876945667643
2012-01-25,1,1,-0.0034810794735511408,-1,-0.0034810794735511408,0.05200014764030936,0,-34.81079473551141
2012-01-26,1,1,0.002984574723188249,1,0.002984574723188249,0.05498472236349761,1,29.84574723188249
2012-01-27,1,1,0.0008275613292281214,1,0.0008275613292281214,0.05581228369272573,1,8.275613292281214
2012-01-30,1,1,0.001322632507127608,1,0.001322632507127608,0.057134916199853336,1,13.22632507127608
2012-01-31,1,1,0.008062458282168894,1,0.008062458282168894,0.06519737448202223,1,80.62458282168893
2012-02-01,-1,-1,0.003108750846501085,1,-0.003108750846501085,0.062088623635521145,0,-31.08750846501085
2012-02-02,1,1,0.013630021126597391,1,0.013630021126597391,0.07571864476211854,1,136.30021126597393
2012-02-03,-1,-1,-0.0008058656546356957,-1,0.0008058656546356957,0.07652451041675423,1,8.058656546356957
2012-02-06,-1,-1,0.002094345832272637,1,-0.002094345832272637,0.0744301645844816,0,-20.94345832272637
2012-02-07,-1,-1,0.0052973633661173025,1,-0.0052973633661173025,0.06913280121836429,0,-52.973633661173025
2012-02-08,-1,-1,0.007178935876227754,1,-0.007178935876227754,0.06195386534213654,0,-71.78935876227754
2012-02-09,1,1,-0.007018911835675823,-1,-0.007018911835675823,0.054934953506460715,0,-70.18911835675823
2012-02-10,1,1,0.009241819749063573,1,0.009241819749063573,0.06417677325552429,1,92.41819749063573
2012-02-13,1,1,0.0025341670286405105,1,0.0025341670286405105,0.0667109402841648,1,25.341670286405105
2012-02-14,1,1,-0.006985141374402204,-1,-0.006985141374402204,0.059725798909762595,0,-69.85141374402204
2012-02-15,1,1,0.013607960996139035,1,0.013607960996139035,0.07333375990590163,1,136.07960996139036
2012-02-16,-1,-1,-0.0031485292260216013,-1,0.0031485292260216013,0.07648228913192323,1,31.485292260216013
2012-02-17,-1,-1,0.002833952469700307,1,-0.002833952469700307,0.07364833666222292,0,-28.33952469700307
2012-02-21,-1,-1,-0.004569350367441771,-1,0.004569350367441771,0.0782176870296647,1,45.69350367441771
2012-02-22,-1,-1,0.006611080475379616,1,-0.006611080475379616,0.07160660655428508,0,-66.11080475379616
2012-02-23,-1,-1,0.0034451808534718964,1,-0.0034451808534718964,0.06816142570081318,0,-34.451808534718964
2012-02-24,-1,-1,0.0014065753166114803,1,-0.0014065753166114803,0.0667548503842017,0,-14.065753166114803
2012-02-27,-1,-1,0.010096855591102738,1,-0.010096855591102738,0.056657994793098965,0,-100.96855591102738
2012-02-28,-1,-1,-0.004491796302745321,-1,0.004491796302745321,0.061149791095844286,1,44.91796302745321
2012-02-29,-1,-1,0.007886411331940124,1,-0.007886411331940124,0.05326337976390416,0,-78.86411331940124
2012-03-01,-1,-1,-0.0007702261518938158,-1,0.0007702261518938158,0.05403360591579798,1,7.702261518938158
2012-03-02,-1,-1,-0.01038221350903612,-1,0.01038221350903612,0.0644158194248341,1,103.8221350903612
2012-03-05,-1,-1,-0.009861424863924384,-1,0.009861424863924384,0.07427724428875848,1,98.61424863924384
2012-03-06,1,1,0.007678378405832298,1,0.007678378405832298,0.08195562269459078,1,76.78378405832298
2012-03-07,-1,-1,0.01071338699981439,1,-0.01071338699981439,0.07124223569477639,0,-107.1338699981439
2012-03-08,-1,-1,0.00416130476948684,1,-0.00416130476948684,0.06708093092528955,0,-41.6130476948684
2012-03-09,-1,-1,0.0004614990508802208,1,-0.0004614990508802208,0.06661943187440933,0,-4.614990508802208
2012-03-12,-1,-1,0.018430388983357027,1,-0.018430388983357027,0.0481890428910523,0,-184.30388983357028
2012-03-13,-1,-1,0.0034649776539366073,1,-0.0034649776539366073,0.044724065237115695,0,-34.64977653936607
2012-03-14,-1,-1,0.0028536233639853137,1,-0.0028536233639853137,0.04187044187313038,0,-28.536233639853137
2012-03-15,-1,-1,-0.0007065081627750658,-1,0.0007065081627750658,0.04257695003590545,1,7.065081627750658
2012-03-16,-1,-1,0.007040662405712439,1,-0.007040662405712439,0.03553628763019301,0,-70.40662405712439
2012-03-19,-1,-1,0.0017896058706359241,1,-0.0017896058706359241,0.033746681759557084,0,-17.89605870635924
2012-03-20,-1,-1,0.000149197897940212,1,-0.000149197897940212,0.03359748386161687,0,-1.4919789794021199
2012-03-21,-1,-1,-0.002087969731802808,-1,0.002087969731802808,0.03568545359341968,1,20.87969731802808
2012-03-22,1,1,-0.0005973368295029147,-1,-0.0005973368295029147,0.035088116763916766,0,-5.973368295029147
2012-03-23,1,1,0.017327250878793166,1,0.017327250878793166,0.05241536764270993,1,173.27250878793166
2012-03-26,-1,-1,0.001466956529751151,1,-0.001466956529751151,0.05094841111295878,0,-14.669565297511511
2012-03-27,1,1,-0.003966163098008124,-1,-0.003966163098008124,0.046982248014950656,0,-39.66163098008124
2012-03-28,1,1,-0.0038338020052561816,-1,-0.0038338020052561816,0.043148446009694474,0,-38.338020052561816
2012-03-29,-1,-1,-0.0019231919859841184,-1,0.0019231919859841184,0.04507163799567859,1,19.231919859841184
2012-03-30,-1,-1,0.01030956485612844,1,-0.01030956485612844,0.034762073139550154,0,-103.09564856128439
2014-03-28,1,1,0.007097298860206713,1,0.007097298860206713,0.04185937199975687,1,70.97298860206713
2014-03-31,-1,-1,0.017413047729315956,1,-0.017413047729315956,0.02444632427044091,0,-174.13047729315957
2014-04-01,1,1,0.0025748794635287453,1,0.0025748794635287453,0.027021203733969656,1,25.748794635287453
2014-04-02,-1,-1,-0.007969931128947394,-1,0.007969931128947394,0.03499113486291705,1,79.69931128947394
2014-04-03,-1,-1,-0.02695758360873679,-1,0.02695758360873679,0.06194871847165384,1,269.5758360873679
2014-04-04,1,1,-0.009539262671063753,-1,-0.009539262671063753,0.05240945580059009,0,-95.39262671063753
2014-04-07,1,1,0.009191613614000005,1,0.009191613614000005,0.06160106941459009,1,91.91613614000005
2014-04-08,1,1,0.016996896182465804,1,0.016996896182465804,0.0785979655970559,1,169.96896182465804
2014-04-09,1,1,-0.03146267544829495,-1,-0.03146267544829495,0.047135290148760944,0,-314.62675448294954
2014-04-10,1,1,-0.011701541507092017,-1,-0.011701541507092017,0.03543374864166893,0,-117.01541507092017
2014-04-11,1,1,0.007816024378456632,1,0.007816024378456632,0.04324977302012556,1,78.16024378456632
2014-04-14,1,1,0.003298007553146576,1,0.003298007553146576,0.046547780573272135,1,32.98007553146576
2014-04-15,-1,-1,0.013198929416788019,1,-0.013198929416788019,0.033348851156484116,0,-131.9892941678802
2014-04-16,-1,-1,0.00023198306637350896,1,-0.00023198306637350896,0.03311686809011061,0,-2.3198306637350896
2014-04-17,-1,-1,0.0073969200227868015,1,-0.0073969200227868015,0.025719948067323806,0,-73.96920022786801
2014-04-21,-1,-1,0.007914471201183382,1,-0.007914471201183382,0.017805476866140424,0,-79.14471201183382
2014-04-22,-1,-1,-0.0088361718874852,-1,0.0088361718874852,0.026641648753625624,1,88.361718874852
2014-04-23,-1,-1,0.009521614311663207,1,-0.009521614311663207,0.017120034441962417,0,-95.21614311663207
2014-04-24,-1,-1,-0.016112964111338002,-1,0.016112964111338002,0.03323299855330042,1,161.12964111338002
2014-04-25,1,1,0.0032431783276924975,1,0.0032431783276924975,0.03647617688099292,1,32.431783276924975
2014-04-28,1,1,0.007947722879673158,1,0.007947722879673158,0.044423899760666075,1,79.47722879673158
2014-04-29,-1,-1,0.002635840341548068,1,-0.002635840341548068,0.04178805941911801,0,-26.35840341548068
2014-04-30,-1,-1,0.0029705270667950145,1,-0.0029705270667950145,0.03881753235232299,0,-29.705270667950145
2014-05-01,-1,-1,-0.0018268102649301454,-1,0.0018268102649301454,0.04064434261725314,1,18.268102649301454
2014-05-02,-1,-1,0.005243705312181213,1,-0.005243705312181213,0.035400637305071925,0,-52.43705312181213
2014-05-05,-1,-1,-0.013046301896990187,-1,0.013046301896990187,0.04844693920206211,1,130.46301896990187
2014-05-06,-1,-1,-0.0028842455266380185,-1,0.0028842455266380185,0.05133118472870013,1,28.842455266380185
2014-05-07,-1,-1,-0.0009249737856489304,-1,0.0009249737856489304,0.05225615851434906,1,9.249737856489304
2014-05-08,1,1,0.0036936156695146494,1,0.0036936156695146494,0.05594977418386371,1,36.936156695146494
2014-05-09,1,1,0.016340381776903,1,0.016340381776903,0.07229015596076671,1,163.40381776903
2014-05-12,-1,-1,0.0006798167383408327,1,-0.0006798167383408327,0.07161033922242588,0,-6.798167383408327
2014-05-13,-1,-1,-0.00522365029351235,-1,0.00522365029351235,0.07683398951593823,1,52.2365029351235
2014-05-14,-1,-1,-0.007887332925597512,-1,0.007887332925597512,0.08472132244153574,1,78.87332925597512
2014-05-15,1,1,0.006520299701663568,1,0.006520299701663568,0.09124162214319931,1,65.20299701663568
2014-05-16,1,1,0.006930750328496771,1,0.006930750328496771,0.09817237247169608,1,69.30750328496771
2014-05-19,-1,-1,-0.0036299313872323324,-1,0.0036299313872323324,0.10180230385892841,1,36.299313872323324
2014-05-20,1,1,0.009500186860401882,1,0.009500186860401882,0.1113024907193303,1,95.00186860401882
2014-05-21,1,1,0.004380210798355932,1,0.004380210798355932,0.11568270151768623,1,43.802107983559324
2014-05-22,-1,-1,0.007258014151664938,1,-0.007258014151664938,0.10842468736602129,0,-72.58014151664938
2014-05-23,-1,-1,0.012384248874123038,1,-0.012384248874123038,0.09604043849189825,0,-123.84248874123038
2014-05-27,-1,-1,-0.0030816673890008417,-1,0.0030816673890008417,0.09912210588089909,1,30.816673890008417
2014-05-28,1,1,0.00637279877928254,1,0.00637279877928254,0.10549490466018163,1,63.7279877928254
2014-05-29,-1,-1,0.00010953944175629005,1,-0.00010953944175629005,0.10538536521842534,0,-1.0953944175629005
2014-05-30,-1,-1,-0.0009859202032762582,-1,0.0009859202032762582,0.1063712854217016,1,9.859202032762582
2014-06-02,-1,-1,-0.0004387539367005644,-1,0.0004387539367005644,0.10681003935840216,1,4.387539367005644
2014-06-03,1,1,0.0037221435681411563,1,0.0037221435681411563,0.11053218292654332,1,37.22143568141156
2014-06-04,1,1,0.008378244282361003,1,0.008378244282361003,0.11891042720890432,1,83.78244282361003
2014-06-05,-1,-1,0.005726203079411185,1,-0.005726203079411185,0.11318422412949314,0,-57.26203079411185
2014-06-06,-1,-1,-0.0007545453595509954,-1,0.0007545453595509954,0.11393876948904413,1,7.545453595509954
2014-06-09,-1,-1,0.0017234789537283746,1,-0.0017234789537283746,0.11221529053531576,0,-17.234789537283746
2014-06-10,1,1,-0.0002149571440854814,-1,-0.0002149571440854814,0.11200033339123028,0,-2.149571440854814
2014-06-11,-1,-1,-0.009084000647419543,-1,0.009084000647419543,0.12108433403864982,1,90.84000647419543
2014-06-12,1,1,0.0029284259393351775,1,0.0029284259393351775,0.124012759977985,1,29.284259393351775
2014-06-13,1,1,0.0008667586828279283,1,0.0008667586828279283,0.12487951866081293,1,8.667586828279283
2014-06-16,1,1,0.000540335779258605,1,0.000540335779258605,0.12541985444007153,1,5.40335779258605
2014-06-17,1,1,0.005609562116430489,1,0.005609562116430489,0.13102941655650202,1,56.09562116430489
2014-06-18,-1,-1,-0.0006461247263471748,-1,0.0006461247263471748,0.1316755412828492,1,6.461247263471748
2014-06-19,-1,-1,0.0011759505716613106,1,-0.0011759505716613106,0.13049959071118789,0,-11.759505716613106
2014-06-20,-1,-1,0.00021564791553529972,1,-0.00021564791553529972,0.13028394279565259,0,-2.156479155352997
2014-06-23,-1,-1,-0.0009704668978871567,-1,0.0009704668978871567,0.13125440969353974,1,9.704668978871567
2014-06-24,-1,-1,0.006344369312666132,1,-0.006344369312666132,0.12491004038087361,0,-63.443693126661316
2014-06-25,-1,-1,0.0005358947398796943,1,-0.0005358947398796943,0.12437414564099392,0,-5.358947398796943
2014-06-26,-1,-1,0.004382807784109488,1,-0.004382807784109488,0.11999133785688443,0,-43.82807784109488
2014-06-27,-1,-1,0.001705166761176713,1,-0.001705166761176713,0.11828617109570772,0,-17.05166761176713
2014-06-30,1,1,0.01090812478599279,1,0.01090812478599279,0.1291942958817005,1,109.0812478599279
2014-07-01,-1,-1,0.0016838998237087566,1,-0.0016838998237087566,0.12751039605799175,0,-16.838998237087566
2014-07-02,-1,-1,0.006289424932917065,1,-0.006289424932917065,0.12122097112507468,0,-62.89424932917065
2014-07-03,-1,-1,-0.003034648130487483,-1,0.003034648130487483,0.12425561925556217,1,30.34648130487483
2014-07-07,-1,-1,-0.012126589424024559,-1,0.012126589424024559,0.13638220867958672,1,121.26589424024559
2014-07-08,-1,-1,0.007398632321442555,1,-0.007398632321442555,0.12898357635814417,0,-73.98632321442555
2014-07-09,-1,-1,-0.0031639656135658,-1,0.0031639656135658,0.13214754197170997,1,31.639656135658
2014-07-10,1,1,0.006423445396392502,1,0.006423445396392502,0.13857098736810247,1,64.23445396392502
2014-07-11,1,1,0.005965183906005755,1,0.005965183906005755,0.14453617127410823,1,59.651839060057554
2014-07-14,1,1,-0.0034494375152309686,-1,-0.0034494375152309686,0.14108673375887726,0,-34.494375152309686
2014-07-15,-1,-1,0.0039708162760510035,1,-0.0039708162760510035,0.13711591748282626,0,-39.708162760510035
2014-07-16,-1,-1,-0.013332827475887044,-1,0.013332827475887044,0.1504487449587133,1,133.32827475887044
2014-07-17,1,1,0.01572838680990607,1,0.01572838680990607,0.16617713176861937,1,157.2838680990607
2014-07-18,-1,-1,-0.0012491864013739473,-1,0.0012491864013739473,0.16742631816999332,1,12.491864013739473
2014-07-21,-1,-1,0.006334069965526545,1,-0.006334069965526545,0.16109224820446677,0,-63.34069965526545
2014-07-22,-1,-1,0.0063971392505086655,1,-0.0063971392505086655,0.1546951089539581,0,-63.971392505086655
2014-07-23,-1,-1,-0.0011317765743443786,-1,0.0011317765743443786,0.15582688552830248,1,11.317765743443786
2014-07-24,1,1,-0.003920600055471013,-1,-0.003920600055471013,0.15190628547283147,0,-39.20600055471013
2014-07-25,-1,-1,0.0003103120550331795,1,-0.0003103120550331795,0.1515959734177983,0,-3.103120550331795
2014-07-28,1,1,-0.0017584134335724144,-1,-0.0017584134335724144,0.14983755998422588,0,-17.584134335724144
2014-07-29,1,1,0.003926270455488101,1,0.003926270455488101,0.15376383043971398,1,39.26270455488101
2014-07-30,-1,-1,-0.020417612605087676,-1,0.020417612605087676,0.17418144304480165,1,204.17612605087675
2014-07-31,1,1,-0.003690489892226978,-1,-0.003690489892226978,0.17049095315257468,0,-36.90489892226978
2014-08-01,1,1,0.006842575024013975,1,0.006842575024013975,0.17733352817658865,1,68.42575024013975
2014-08-04,-1,-1,-0.00768786239904351,-1,0.00768786239904351,0.18502139057563216,1,76.8786239904351
2014-08-05,1,1,-0.0007404669199209124,-1,-0.0007404669199209124,0.18428092365571125,0,-7.404669199209124
2014-08-06,1,1,-0.003178629482473383,-1,-0.003178629482473383,0.18110229417323787,0,-31.78629482473383
2014-08-07,1,1,0.007191305139649273,1,0.007191305139649273,0.18829359931288714,1,71.91305139649273
2014-08-08,1,1,0.005883449104266525,1,0.005883449104266525,0.19417704841715366,1,58.83449104266525
2014-08-11,1,1,-0.00041927530007868086,-1,-0.00041927530007868086,0.19375777311707498,0,-4.192753000786809
2014-08-12,-1,-1,0.010529312537060243,1,-0.010529312537060243,0.18322846058001474,0,-105.29312537060243
2014-08-13,-1,-1,0.005172005473254693,1,-0.005172005473254693,0.17805645510676005,0,-51.72005473254693
2014-08-14,-1,-1,0.004836669702094731,1,-0.004836669702094731,0.17321978540466532,0,-48.36669702094731
2014-08-15,-1,-1,0.007670763509971756,1,-0.007670763509971756,0.16554902189469356,0,-76.70763509971756
2014-08-18,-1,-1,0.0055883011822119855,1,-0.0055883011822119855,0.15996072071248157,0,-55.883011822119855
2014-08-19,-1,-1,0.0,0,-0.0,0.15996072071248157,0,-0.0
2014-08-20,-1,-1,0.002024153748140911,1,-0.002024153748140911,0.15793656696434066,0,-20.24153748140911
2014-08-21,-1,-1,0.0015157470674678208,1,-0.0015157470674678208,0.15642081989687284,0,-15.157470674678208
2014-08-22,-1,-1,0.0035268262879819545,1,-0.0035268262879819545,0.1528939936088909,0,-35.268262879819545
2014-08-25,-1,-1,0.0010055879757517872,1,-0.0010055879757517872,0.1518884056331391,0,-10.055879757517872
2014-08-26,1,1,0.00020131502396392165,1,0.00020131502396392165,0.15208972065710302,1,2.0131502396392165
2014-08-27,1,1,-0.001105971219604207,-1,-0.001105971219604207,0.15098374943749882,0,-11.05971219604207
2014-08-28,1,1,0.003714867854121451,1,0.003714867854121451,0.15469861729162027,1,37.14867854121451
2014-08-29,1,1,0.002902268886024295,1,0.002902268886024295,0.15760088617764456,1,29.02268886024295
2014-09-02,1,1,-0.005913248758361966,-1,-0.005913248758361966,0.1516876374192826,0,-59.132487583619664
2014-09-03,1,1,-0.0009051738523595532,-1,-0.0009051738523595532,0.15078246356692304,0,-9.051738523595532
2014-09-04,-1,-1,0.005017942725611846,1,-0.005017942725611846,0.1457645208413112,0,-50.17942725611846
2014-09-05,1,1,0.001900569098044258,1,0.001900569098044258,0.14766508993935545,1,19.00569098044258
2014-09-08,1,1,-0.008327891599666515,-1,-0.008327891599666515,0.13933719833968894,0,-83.27891599666515
2014-09-09,1,1,0.00822780238673193,1,0.00822780238673193,0.14756500072642087,1,82.2780238673193
2014-09-10,1,1,-0.0007998223710998786,-1,-0.0007998223710998786,0.146765178355321,0,-7.998223710998786
2014-09-11,1,1,-0.005113426387262088,-1,-0.005113426387262088,0.1416517519680589,0,-51.13426387262088
2014-09-12,1,1,-0.009697210123362332,-1,-0.009697210123362332,0.13195454184469657,0,-96.97210123362332
2014-09-15,1,1,0.008691084171680963,1,0.008691084171680963,0.14064562601637753,1,86.91084171680963
2014-09-16,1,1,0.0015084321836509318,1,0.0015084321836509318,0.14215405820002847,1,15.084321836509318
2014-09-17,-1,-1,0.0075073024043925685,1,-0.0075073024043925685,0.1346467557956359,0,-75.07302404392568
2014-09-18,1,1,-0.0006200594288348071,-1,-0.0006200594288348071,0.1340266963668011,0,-6.200594288348071
2014-09-19,-1,-1,-0.009345224261990026,-1,0.009345224261990026,0.14337192062879112,1,93.45224261990026
2014-09-22,-1,-1,-0.0027294651590663577,-1,0.0027294651590663577,0.14610138578785747,1,27.294651590663577
2014-09-23,1,1,0.010673623631916485,1,0.010673623631916485,0.15677500941977396,1,106.73623631916485
2014-09-24,-1,-1,-0.021258334625356312,-1,0.021258334625356312,0.17803334404513027,1,212.58334625356312
2014-09-25,1,1,0.010584710993439828,1,0.010584710993439828,0.1886180550385701,1,105.84710993439828
2014-09-26,1,1,-0.0013171363648725176,-1,-0.0013171363648725176,0.18730091867369758,0,-13.171363648725176
2014-09-29,1,1,0.0014182919494967194,1,0.0014182919494967194,0.1887192106231943,1,14.182919494967194
2014-09-30,1,1,-0.016122766738531524,-1,-0.016122766738531524,0.17259644388466278,0,-161.22766738531524
2015-11-24,1,1,0.0008764576885784692,1,0.0008764576885784692,0.17347290157324124,1,8.764576885784692
2015-11-25,-1,-1,0.0014003472757559976,1,-0.0014003472757559976,0.17207255429748525,0,-14.003472757559976
2015-11-27,-1,-1,-0.002540202821309734,-1,0.002540202821309734,0.17461275711879498,1,25.40202821309734
2015-11-30,-1,-1,0.009948860764459333,1,-0.009948860764459333,0.16466389635433565,0,-99.48860764459333
2015-12-01,-1,-1,-0.006184663703308502,-1,0.006184663703308502,0.17084856005764415,1,61.84663703308502
2015-12-02,-1,-1,-0.017095973506116913,-1,0.017095973506116913,0.18794453356376106,1,170.9597350611691
2015-12-03,1,1,0.02310664356404679,1,0.02310664356404679,0.21105117712780785,1,231.06643564046792
2015-12-04,1,1,-0.004526515580769441,-1,-0.004526515580769441,0.2065246615470384,0,-45.26515580769441
2015-12-07,1,1,8.725155592159695e-05,1,8.725155592159695e-05,0.20661191310296,1,0.8725155592159695
2015-12-08,1,1,-0.015295623774703948,-1,-0.015295623774703948,0.19131628932825606,0,-152.9562377470395
2015-12-09,1,1,0.004507751253614245,1,0.004507751253614245,0.1958240405818703,1,45.07751253614245
2015-12-10,1,1,-0.023284965175350614,-1,-0.023284965175350614,0.1725390754065197,0,-232.84965175350612
2015-12-11,1,1,0.007553484193874915,1,0.007553484193874915,0.1800925596003946,1,75.53484193874915
2015-12-14,1,1,0.006072630429066805,1,0.006072630429066805,0.1861651900294614,1,60.726304290668054
2015-12-15,1,1,0.01476027263960411,1,0.01476027263960411,0.20092546266906552,1,147.6027263960411
2015-12-16,1,1,-0.014670786485179832,-1,-0.014670786485179832,0.1862546761838857,0,-146.70786485179832
2015-12-17,1,1,-0.019368850313967734,-1,-0.019368850313967734,0.16688582586991796,0,-193.68850313967732
2015-12-18,1,1,0.011046803873778543,1,0.011046803873778543,0.1779326297436965,1,110.46803873778543
2015-12-21,1,1,0.006552181833563431,1,0.006552181833563431,0.18448481157725993,1,65.52181833563431
2015-12-22,1,1,0.007397900745929498,1,0.007397900745929498,0.19188271232318943,1,73.97900745929498
2015-12-23,-1,-1,-0.0001779028021537954,-1,0.0001779028021537954,0.19206061512534323,1,1.779028021537954
2015-12-24,-1,-1,-0.000533022546266082,-1,0.000533022546266082,0.1925936376716093,1,5.33022546266082
2015-12-28,-1,-1,0.015606702273061046,1,-0.015606702273061046,0.17698693539854826,0,-156.06702273061046
2015-12-29,-1,-1,-0.009052168230587299,-1,0.009052168230587299,0.18603910362913556,1,90.52168230587299
2015-12-30,-1,-1,-0.012526256467904062,-1,0.012526256467904062,0.19856536009703962,1,125.26256467904062
2015-12-31,-1,-1,-0.021323442306054652,-1,0.021323442306054652,0.21988880240309427,1,213.23442306054653
2016-01-04,1,1,-0.0017366929568716216,-1,-0.0017366929568716216,0.21815210944622265,0,-17.366929568716216
2016-01-05,1,1,-0.009652378137331219,-1,-0.009652378137331219,0.20849973130889143,0,-96.52378137331219
2016-01-06,1,1,-0.03181394189516329,-1,-0.03181394189516329,0.17668578941372814,0,-318.1394189516329
2016-01-07,1,1,-0.008234658379880244,-1,-0.008234658379880244,0.1684511310338479,0,-82.34658379880244
2016-01-08,1,1,0.0030720665405636893,1,0.0030720665405636893,0.1715231975744116,1,30.720665405636893
2016-01-11,1,1,0.01153100956716635,1,0.01153100956716635,0.18305420714157794,1,115.3100956716635
2016-01-12,1,1,-0.03509792065309192,-1,-0.03509792065309192,0.14795628648848602,0,-350.9792065309192
2016-01-13,1,1,0.021071596090854072,1,0.021071596090854072,0.1690278825793401,1,210.71596090854072
2016-01-14,1,1,-0.031528804628885965,-1,-0.031528804628885965,0.13749907795045413,0,-315.2880462888596
2016-01-15,1,1,0.002179595915427157,1,0.002179595915427157,0.1396786738658813,1,21.79595915427157
2016-01-19,1,1,-0.003072493859434644,-1,-0.003072493859434644,0.13660618000644664,0,-30.72493859434644
2016-01-20,1,1,0.0009922587041950592,1,0.0009922587041950592,0.1375984387106417,1,9.922587041950592
2016-01-21,1,1,0.02854251224621862,1,0.02854251224621862,0.16614095095686032,1,285.4251224621862
2016-01-22,-1,-1,-0.014951549068634051,-1,0.014951549068634051,0.18109250002549437,1,149.5154906863405
2016-01-25,1,1,0.008959095865646916,1,0.008959095865646916,0.1900515958911413,1,89.59095865646916
