date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps,B_pred,B_actual,D_pred,D_actual
2008-10-28,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.00801435112953186,-1,-0.002514267573133111,-1,0.002514267573133111,0.002514267573133111,,,,1,25.14267573133111,-0.03770485520362854,0.05762910470366478,-0.00801435112953186,-0.048841884986909896
2008-10-29,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.003868475556373596,1,0.03281047195196152,1,0.03281047195196152,0.03532473952509463,,,,1,328.1047195196152,-0.019735904410481453,0.006586431059986353,0.003868475556373596,0.6380102978731311
2008-10-30,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009003261104226112,-1,0.0015210297424346209,1,-0.0015210297424346209,0.03380370978266001,,,,0,-15.210297424346209,-0.05106687545776367,-0.07195529341697693,-0.009003261104226112,0.029885778865258273
2008-10-31,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0021254047751426697,-1,-0.002130764303728938,-1,0.002130764303728938,0.035934474086388946,,,,1,21.30764303728938,-0.018775654956698418,-0.05307116359472275,-0.0021254047751426697,-0.04196421772856818
2008-11-03,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0036378800868988037,1,0.027942635118961334,1,0.027942635118961334,0.06387710920535028,,,,1,279.42635118961334,-0.0059703923761844635,-0.06449751555919647,0.0036378800868988037,0.5578122188998867
2008-11-04,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0006748773157596588,-1,-0.05355694144964218,-1,0.05355694144964218,0.11743405065499246,,,,1,535.5694144964218,-0.04582051932811737,-0.11445481330156326,-0.0006748773157596588,-1.1086007483566258
2008-11-05,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0009279102087020874,1,-0.04573125019669533,-1,-0.04573125019669533,0.07170280045829713,,,,0,-457.3125019669533,0.0037808818742632866,-0.10817801207304001,0.0009279102087020874,-0.9193969803721691
2008-11-06,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0003400370478630066,-1,0.020405156537890434,1,-0.020405156537890434,0.0512976439204067,,,,0,-204.05156537890434,0.01496405340731144,-0.0032778142485767603,-0.0003400370478630066,0.4047481996307721
2008-11-07,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0012900494039058685,1,-0.013557118363678455,-1,-0.013557118363678455,0.037740525556728244,,,,0,-135.57118363678455,0.0004906700924038887,-0.07349137961864471,0.0012900494039058685,-0.26792465922922915
2008-11-10,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0056041330099105835,1,-0.022014662623405457,-1,-0.022014662623405457,0.015725862933322787,,,,0,-220.14662623405457,0.019087936729192734,-0.08120820671319962,0.0056041330099105835,-0.5036393665804041
2008-11-11,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0026665255427360535,-1,-0.04728014022111893,-1,0.04728014022111893,0.06300600315444171,,,,1,472.80140221118927,0.014318283647298813,-0.060251399874687195,-0.0026665255427360535,-1.1031007637312877
2008-11-12,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0023081302642822266,-1,0.05916894972324371,1,-0.05916894972324371,0.003837053431198001,,,,0,-591.6894972324371,0.020656540989875793,-0.06660705804824829,-0.0023081302642822266,1.5233259617194848
2008-11-13,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0039758943021297455,-1,-0.04980840906500816,-1,0.04980840906500816,0.053645462496206164,,,,1,498.08409065008163,0.003076142631471157,-0.1753859519958496,-0.0039758943021297455,-1.2675075099672721
2008-11-14,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0020071789622306824,-1,-0.02127394825220108,-1,0.02127394825220108,0.07491941074840724,,,,1,212.7394825220108,0.017278525978326797,-0.0830669030547142,-0.0020071789622306824,-0.5208683941068185
2008-11-17,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0023563317954540253,1,-0.001057852292433381,-1,-0.001057852292433381,0.07386155845597386,,,,0,-10.57852292433381,0.023138761520385742,-0.0024704299867153168,0.0023563317954540253,-0.02601861775965601
2008-11-18,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0012726634740829468,1,-0.05363579839468002,-1,-0.05363579839468002,0.02022576006129384,,,,0,-536.3579839468002,0.016141975298523903,-0.0060164593160152435,0.0012726634740829468,-1.3795502580863528
2008-11-19,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.000992700457572937,1,-0.049609940499067307,-1,-0.049609940499067307,-0.029384180437773466,,,,0,-496.09940499067307,0.030626187101006508,0.08865413069725037,0.000992700457572937,-1.234032731259152
2008-11-20,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0013946443796157837,1,0.042510632425546646,1,0.042510632425546646,0.01312645198777318,,,,1,425.10632425546646,0.03184773772954941,0.13039687275886536,0.0013946443796157837,1.0195702067929981
