date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps,B_pred,B_actual,D_pred,D_actual
2008-12-24,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.000576892303394306,-1,-0.0003429576390683309,-1,0.0003429576390683309,0.0003429576390683309,,,,1,3.4295763906833088,-0.020019462907617094,0.06284288391980031,-0.020019462907617094,-0.01131396397522408
2008-12-26,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0021727745506767977,1,-0.008273275393674506,-1,-0.008273275393674506,-0.007930317754606175,,,,0,-82.73275393674507,-0.007444800326634564,0.06286349155477033,-0.007444800326634564,-0.28636381278925166
2008-12-29,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.00027807674941985846,1,0.020555761880902246,1,0.020555761880902246,0.01262544412629607,,,,1,205.55761880902247,-0.003072402918294772,0.08108048507161447,-0.003072402918294772,0.7113592667332982
2008-12-30,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.004485181800855819,-1,0.008441665573091228,1,-0.008441665573091228,0.004183778553204842,,,,0,-84.41665573091228,-0.01472934359946813,0.03170631801858814,-0.01472934359946813,0.359792261687734
2008-12-31,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.002219767088604698,1,0.04246168949854967,1,0.04246168949854967,0.04664546805175451,,,,1,424.6168949854967,-0.012885625042674037,0.03372220461992237,-0.012885625042674037,1.8988990613166399
2009-01-02,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0016703193267709375,1,-0.00032235000409830405,-1,-0.00032235000409830405,0.04632311804765621,,,,0,-3.2235000409830405,-0.023854478818010352,-0.031426589968615026,-0.023854478818010352,-0.013732587060522822
2009-01-05,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0035373702230458754,-1,0.009943718123169631,1,-0.009943718123169631,0.03637939992448658,,,,0,-99.43718123169631,-0.024866594248972643,-0.049564060866630566,-0.024866594248972643,0.440405604963444
2009-01-06,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0005382363115711908,-1,-0.028818405172124084,-1,0.028818405172124084,0.06519780509661066,,,,1,288.18405172124085,-0.026714368888659797,-0.05916897739149052,-0.026714368888659797,-1.38107552841447
2009-01-07,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.004276443389247051,-1,0.010457552174425455,1,-0.010457552174425455,0.054740252922185206,,,,0,-104.57552174425456,-0.02765814210681096,-0.06130253003347663,-0.02765814210681096,0.5213772021956417
2009-01-08,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.00543469289034178,-1,-0.022687105089987725,-1,0.022687105089987725,0.07742735801217293,,,,1,226.87105089987725,-0.024328156131645882,-0.05547646741468615,-0.024328156131645882,-1.123864984696404
2009-01-09,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.002893604259118752,-1,-0.018459820902113844,-1,0.018459820902113844,0.09588717891428677,,,,1,184.59820902113844,-0.02015029291883383,-0.021853338975653447,-0.02015029291883383,-0.8874499725674849
2009-01-12,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0018556355330725566,-1,0.00033880159830967926,1,-0.00033880159830967926,0.0955483773159771,,,,0,-3.3880159830967926,-0.020088618153604725,-0.05429340651503356,-0.020088618153604725,0.016710213945114464
2009-01-13,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0006736085834928478,1,-0.030951957814110198,-1,-0.030951957814110198,0.0645964195018669,,,,0,-309.519578141102,-0.010377991262425746,-0.0129519797698614,-0.010377991262425746,-1.5654513740687834
2009-01-14,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0040195159301625065,1,0.01628361479321594,1,0.01628361479321594,0.08088003429508284,,,,1,162.8361479321594,-0.005585071093257525,0.004530364418594779,-0.005585071093257525,0.7915411764355298
2009-01-15,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0030988755350498318,1,0.010936023349044977,1,0.010936023349044977,0.09181605764412781,,,,1,109.36023349044976,0.0017541429522453561,-0.006897205442565557,0.0017541429522453561,0.6052141544043578
2009-01-16,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0005526486677261763,-1,-0.05089988844149396,-1,0.05089988844149396,0.14271594608562177,,,,1,508.99888441493954,-0.007365518992171083,-0.010592788211425397,-0.007365518992171083,-2.823098035338528
2009-01-20,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0027901610696429028,-1,0.04168022834348184,1,-0.04168022834348184,0.10103571774213993,,,,0,-416.8022834348184,-0.008139725978352321,0.04749481517916987,-0.008139725978352321,1.9894501200614343
2009-01-21,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.003256671032664784,1,-0.01346961362565402,-1,-0.01346961362565402,0.08756610411648591,,,,0,-134.6961362565402,-0.014259839736847628,0.04034192203252829,-0.014259839736847628,-0.5892937199583155
2009-01-22,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0009689378339905786,-1,0.004856044932055603,1,-0.004856044932055603,0.0827100591844303,,,,0,-48.56044932055603,-0.009817563936810707,0.028113060013808422,-0.009817563936810707,0.21559962684167613
2009-01-23,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0032518294001552574,-1,0.007240440580185137,1,-0.007240440580185137,0.07546961860424517,,,,0,-72.40440580185137,-0.010509435601474066,0.005520956518233255,-0.010509435601474066,0.32150893117112656
2009-01-26,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.00174722368550563,-1,0.007187714949101309,1,-0.007187714949101309,0.06828190365514386,,,,0,-71.87714949101309,-0.002026487620059334,0.010252719519080244,-0.002026487620059334,0.318464132859641
2009-01-27,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-2.26133375972499e-05,-1,0.03452733519684026,1,-0.03452733519684026,0.0337545684583036,,,,0,-345.2733519684026,-0.00805547366947392,0.018584956170498046,-0.00805547366947392,1.5259379429002036
2009-01-28,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0021109723148298805,1,-0.025698475644373886,-1,-0.025698475644373886,0.008056092813929716,,,,0,-256.9847564437389,-0.009739317874413511,-0.01460401682818313,-0.009739317874413511,-1.0781286776485335
2009-01-29,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0036303011120265446,1,-0.017736058563519563,-1,-0.017736058563519563,-0.009679965749589847,,,,0,-177.36058563519563,-0.01093839231185811,0.03292095074012469,-0.01093839231185811,-0.7364133233704658
2009-01-30,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.000421327146496188,1,0.011972203581032126,1,0.011972203581032126,0.0022922378314422787,,,,1,119.72203581032126,-0.017196392418086806,0.07648946188910521,-0.017196392418086806,0.4919620198706491
2009-02-02,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0005994836497178786,-1,0.01551995160051911,1,-0.01551995160051911,-0.013227713769076832,,,,0,-155.1995160051911,-0.01878173816000754,0.06865273721417298,-0.01878173816000754,0.6877479031448788
2009-02-03,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.001168438287107833,-1,0.001338362198159082,1,-0.001338362198159082,-0.014566075967235914,,,,0,-13.38362198159082,-0.014899365523079215,0.015612514270084255,-0.014899365523079215,0.05861908332521261
2009-02-04,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0018247616577164443,-1,0.021826491923933933,1,-0.021826491923933933,-0.03639256789116985,,,,0,-218.26491923933932,-0.00991731123563262,0.009649120185158289,-0.00991731123563262,0.9604636281767396
2009-02-05,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0024029382922330597,-1,0.025832452585460963,1,-0.025832452585460963,-0.06222502047663081,,,,0,-258.32452585460965,-0.005126268996850751,0.0,-0.005126268996850751,1.1567459466344763
2009-02-06,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-9.230397590683366e-05,-1,0.0041354789060998876,1,-0.0041354789060998876,-0.0663604993827307,,,,0,-41.354789060998876,-0.014520494330402615,-0.03042289669935938,-0.014520494330402615,0.18020994654689176
2009-02-09,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.00021782939565527802,1,-0.03752027134356961,-1,-0.03752027134356961,-0.10388077072630031,,,,0,-375.2027134356961,-0.012732769867188347,-0.07513407108965442,-0.012732769867188347,-1.6750522774946477
2009-02-10,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0007586998985788348,1,-0.004625031886766884,-1,-0.004625031886766884,-0.10850580261306719,,,,0,-46.25031886766884,-0.010838785678591839,-0.0369292065801714,-0.010838785678591839,-0.1963064211528487
2009-02-11,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0012003692248334394,-1,0.012177371738775644,1,-0.012177371738775644,-0.12068317435184284,,,,0,-121.77371738775645,-0.007193327835373268,-0.047813895541862994,-0.007193327835373268,0.5163659305223878
2009-02-12,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.002045400255793419,-1,-0.0045904441138984176,-1,0.0045904441138984176,-0.11609273023794442,,,,1,45.904441138984176,-0.0028752188283252154,-0.05721627928055195,-0.0028752188283252154,-0.20214900412444273
2009-02-13,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0006978650757141529,-1,-0.04057569548419515,-1,0.04057569548419515,-0.07551703475374927,,,,1,405.7569548419515,-0.0030637215990066205,-0.08823682293503232,-0.0030637215990066205,-1.8083558163302977
