date,position,pred_direction,traded,actual_ret_1d,bh_log_ret,strategy_pnl,correct,equity_dollars,buy_hold_dollars,excess_dollars,cumret_pct,bh_cumret_pct,excess_cumret_pct,drawdown_pct,underwater
2025-12-01,1.000000,1,1,0.007796,0.007796,0.007796,1,1007.830000,1007.830000,0.000000,0.783000,0.783000,0.000000,0.000000,0
2025-12-02,1.000000,1,1,0.002441,0.002441,0.002441,1,1010.290000,1010.290000,0.000000,1.029000,1.029000,0.000000,0.000000,0
2025-12-03,1.000000,1,1,-0.000931,-0.000931,-0.000931,0,1009.350000,1009.350000,0.000000,0.935000,0.935000,0.000000,-0.093043,1
2025-12-04,1.000000,1,1,0.004069,0.004069,0.004069,1,1013.460000,1013.460000,0.000000,1.346000,1.346000,0.000000,0.000000,0
2025-12-05,1.000000,1,1,-0.001920,-0.001920,-0.001920,0,1011.520000,1011.520000,0.000000,1.152000,1.152000,0.000000,-0.191423,1
2025-12-08,1.000000,1,1,0.001233,0.001233,0.001233,1,1012.770000,1012.770000,0.000000,1.277000,1.277000,0.000000,-0.068084,1
2025-12-09,1.000000,1,1,0.004087,0.004087,0.004087,1,1016.920000,1016.920000,0.000000,1.692000,1.692000,0.000000,0.000000,0
2025-12-10,1.000000,1,1,-0.003240,-0.003240,-0.003240,0,1013.630000,1013.630000,0.000000,1.363000,1.363000,0.000000,-0.323526,1
2025-12-11,1.000000,1,1,-0.019303,-0.019303,-0.019303,0,994.250000,994.250000,0.000000,-0.575000,-0.575000,0.000000,-2.229281,1
2025-12-12,1.000000,1,1,-0.005032,-0.005032,-0.005032,0,989.260000,989.260000,0.000000,-1.074000,-1.074000,0.000000,-2.719978,1
2025-12-15,1.000000,1,1,0.001980,0.001980,0.001980,1,991.220000,991.220000,0.000000,-0.878000,-0.878000,0.000000,-2.527239,1
2025-12-16,1.000000,1,1,-0.018711,-0.018711,-0.018711,0,972.840000,972.840000,0.000000,-2.716000,-2.716000,0.000000,-4.334658,1
2025-12-17,1.000000,1,1,0.014386,0.014386,0.014386,1,986.940000,986.940000,0.000000,-1.306000,-1.306000,0.000000,-2.948118,1
2025-12-18,1.000000,1,1,0.012951,0.012951,0.012951,1,999.810000,999.810000,0.000000,-0.019000,-0.019000,0.000000,-1.682532,1
2025-12-19,1.000000,1,1,0.004782,0.004782,0.004782,1,1004.600000,1004.600000,0.000000,0.460000,0.460000,0.000000,-1.211501,1
2025-12-22,1.000000,1,1,0.004672,0.004672,0.004672,1,1009.300000,1009.300000,0.000000,0.930000,0.930000,0.000000,-0.749321,1
2025-12-23,1.000000,1,1,0.002921,0.002921,0.002921,1,1012.260000,1012.260000,0.000000,1.226000,1.226000,0.000000,-0.458246,1
2025-12-24,1.000000,1,1,-0.000064,-0.000064,-0.000064,0,1012.190000,1012.190000,0.000000,1.219000,1.219000,0.000000,-0.465130,1
2025-12-26,1.000000,1,1,-0.004852,-0.004852,-0.004852,0,1007.290000,1007.290000,0.000000,0.729000,0.729000,0.000000,-0.946977,1
2025-12-29,1.000000,1,1,-0.002322,-0.002322,-0.002322,0,1004.960000,1004.960000,0.000000,0.496000,0.496000,0.000000,-1.176100,1
2025-12-30,1.000000,1,1,-0.008300,-0.008300,-0.008300,0,996.650000,996.650000,0.000000,-0.335000,-0.335000,0.000000,-1.993274,1
2025-12-31,1.000000,1,1,-0.001939,-0.001939,-0.001939,0,994.720000,994.720000,0.000000,-0.528000,-0.528000,0.000000,-2.183063,1
2026-01-02,1.000000,1,1,0.007912,0.007912,0.007912,1,1002.620000,1002.620000,0.000000,0.262000,0.262000,0.000000,-1.406207,1
2026-01-05,1.000000,1,1,0.008748,0.008748,0.008748,1,1011.430000,1011.430000,0.000000,1.143000,1.143000,0.000000,-0.539865,1
