date,position,pred_direction,traded,actual_ret_1d,bh_log_ret,strategy_pnl,correct,equity_dollars,buy_hold_dollars,excess_dollars,cumret_pct,bh_cumret_pct,excess_cumret_pct,drawdown_pct,underwater
2025-12-01,0.000000,0,0,0.000000,0.000000,0.000000,0,992.230000,1007.830000,-15.600000,-0.776600,0.782600,-1.559200,0.000000,0
2025-12-02,0.000000,0,0,0.000000,0.000000,0.000000,0,989.820000,1010.290000,-20.470000,-1.018500,1.029000,-2.047500,0.000000,0
2025-12-03,0.000000,0,0,0.000000,0.000000,0.000000,0,990.740000,1009.350000,-18.610000,-0.926300,0.934900,-1.861200,0.000000,0
2025-12-04,0.000000,0,0,0.000000,0.000000,0.000000,0,986.710000,1013.460000,-26.750000,-1.328600,1.346500,-2.675100,0.000000,0
2025-12-05,0.000000,0,0,0.000000,0.000000,0.000000,0,990.510000,1011.520000,-21.010000,-0.949000,1.152100,-2.101100,0.000000,0
2025-12-08,0.000000,0,0,0.000000,0.000000,0.000000,0,988.070000,1012.770000,-24.700000,-1.192900,1.276900,-2.469800,0.000000,0
2025-12-09,0.000000,0,0,0.000000,0.000000,0.000000,0,980.030000,1016.920000,-36.890000,-1.997300,1.691600,-3.688900,0.000000,0
2025-12-10,0.000000,0,0,0.000000,0.000000,0.000000,0,986.400000,1013.630000,-27.230000,-1.360200,1.362700,-2.722900,0.000000,0
2025-12-11,0.000000,0,0,0.000000,0.000000,0.000000,0,1009.770000,994.250000,15.520000,0.976600,-0.575100,1.551700,0.000000,0
2025-12-12,0.000000,0,0,0.000000,0.000000,0.000000,0,1016.210000,989.260000,26.950000,1.621000,-1.074200,2.695200,0.000000,0
2025-12-15,0.000000,0,0,0.000000,0.000000,0.000000,0,1013.550000,991.220000,22.330000,1.355500,-0.878100,2.233600,0.000000,0
2025-12-16,0.000000,0,0,0.000000,0.000000,0.000000,0,1034.720000,972.840000,61.880000,3.471600,-2.715500,6.187100,0.000000,0
2025-12-17,0.000000,0,0,0.000000,0.000000,0.000000,0,1019.870000,986.940000,32.930000,1.987300,-1.305900,3.293200,0.000000,0
2025-12-18,0.000000,0,0,0.000000,0.000000,0.000000,0,1007.190000,999.810000,7.380000,0.719000,-0.019400,0.738400,0.000000,0
2025-12-19,0.000000,0,0,0.000000,0.000000,0.000000,0,1002.410000,1004.600000,-2.190000,0.241300,0.459900,-0.218600,0.000000,0
2025-12-22,0.000000,0,0,0.000000,0.000000,0.000000,0,997.640000,1009.300000,-11.660000,-0.236100,0.930300,-1.166400,0.000000,0
2025-12-23,0.000000,0,0,0.000000,0.000000,0.000000,0,994.570000,1012.260000,-17.690000,-0.542600,1.225500,-1.768100,0.000000,0
2025-12-24,0.000000,0,0,0.000000,0.000000,0.000000,0,994.640000,1012.190000,-17.550000,-0.535700,1.219100,-1.754800,0.000000,0
2025-12-26,0.000000,0,0,0.000000,0.000000,0.000000,0,999.990000,1007.290000,-7.300000,-0.001200,0.729100,-0.730300,0.000000,0
2025-12-29,0.000000,0,0,0.000000,0.000000,0.000000,0,1002.620000,1004.960000,-2.340000,0.262000,0.495500,-0.233500,0.000000,0
2025-12-30,0.000000,0,0,0.000000,0.000000,0.000000,0,1012.070000,996.650000,15.420000,1.207200,-0.335100,1.542300,0.000000,0
2025-12-31,0.000000,0,0,0.000000,0.000000,0.000000,0,1014.300000,994.720000,19.580000,1.430000,-0.528200,1.958200,0.000000,0
2026-01-02,0.000000,0,0,0.000000,0.000000,0.000000,0,1005.480000,1002.620000,2.860000,0.547500,0.261900,0.285600,0.000000,0
2026-01-05,0.000000,0,0,0.000000,0.000000,0.000000,0,996.020000,1011.430000,-15.410000,-0.398500,1.142900,-1.541400,0.000000,0
2026-01-06,0.000000,0,0,0.000000,0.000000,0.000000,0,994.980000,1012.400000,-17.420000,-0.502000,1.240200,-1.742200,0.000000,0
2026-01-07,0.000000,0,0,0.000000,0.000000,0.000000,0,1001.080000,1006.640000,-5.560000,0.107700,0.664300,-0.556600,0.000000,0
2026-01-08,0.000000,0,0,0.000000,0.000000,0.000000,0,990.790000,1016.670000,-25.880000,-0.920700,1.666900,-2.587600,0.000000,0
2026-01-09,0.000000,0,0,0.000000,0.000000,0.000000,0,989.930000,1017.510000,-27.580000,-1.006600,1.751300,-2.757900,0.000000,0
2026-01-12,0.000000,0,0,0.000000,0.000000,0.000000,0,991.710000,1016.000000,-24.290000,-0.828700,1.600400,-2.429100,0.000000,0
2026-01-13,0.000000,0,0,0.000000,0.000000,0.000000,0,1004.150000,1005.150000,-1.000000,0.415000,0.515000,-0.100000,0.000000,0
2026-01-14,0.000000,0,0,0.000000,0.000000,0.000000,0,999.980000,1008.770000,-8.790000,-0.001800,0.876800,-0.878600,0.000000,0
2026-01-15,0.000000,0,0,0.000000,0.000000,0.000000,0,1001.150000,1007.920000,-6.770000,0.115200,0.792400,-0.677200,0.000000,0
2026-01-16,0.000000,0,0,0.000000,0.000000,0.000000,0,1027.190000,986.510000,40.680000,2.719500,-1.349100,4.068600,0.000000,0
2026-01-20,0.000000,0,0,0.000000,0.000000,0.000000,0,1010.920000,999.850000,11.070000,1.091900,-0.015500,1.107400,0.000000,0
2026-01-21,0.000000,0,0,0.000000,0.000000,0.000000,0,1002.350000,1007.110000,-4.760000,0.235000,0.711300,-0.476300,0.000000,0
2026-01-22,0.000000,0,0,0.000000,0.000000,0.000000,0,998.630000,1010.290000,-11.660000,-0.137400,1.029300,-1.166700,0.000000,0
2026-01-23,0.000000,0,0,0.000000,0.000000,0.000000,0,993.490000,1014.740000,-21.250000,-0.651500,1.473800,-2.125300,0.000000,0
2026-01-26,0.000000,0,0,0.000000,0.000000,0.000000,0,983.310000,1023.940000,-40.630000,-1.669500,2.393600,-4.063100,0.000000,0
2026-01-27,0.000000,0,0,0.000000,0.000000,0.000000,0,979.570000,1027.330000,-47.760000,-2.043500,2.732700,-4.776200,0.000000,0
2026-01-28,0.000000,0,0,0.000000,0.000000,0.000000,0,986.270000,1021.180000,-34.910000,-1.373100,2.117800,-3.490900,0.000000,0
2026-01-29,0.000000,0,0,0.000000,0.000000,0.000000,0,999.490000,1008.910000,-9.420000,-0.050700,0.891200,-0.941900,0.000000,0
2026-01-30,0.000000,0,0,0.000000,0.000000,0.000000,0,992.060000,1015.840000,-23.780000,-0.794200,1.584000,-2.378200,0.000000,0
2026-02-02,0.000000,0,0,0.000000,0.000000,0.000000,0,1007.880000,1000.230000,7.650000,0.788200,0.023300,0.764900,0.000000,0
2026-02-03,0.000000,0,0,0.000000,0.000000,0.000000,0,1025.190000,982.760000,42.430000,2.519200,-1.724000,4.243200,0.000000,0
2026-02-04,0.000000,0,0,0.000000,0.000000,0.000000,0,1039.080000,968.610000,70.470000,3.908000,-3.138700,7.046700,0.000000,0
2026-02-05,0.000000,0,0,0.000000,0.000000,0.000000,0,1021.180000,989.090000,32.090000,2.117600,-1.091200,3.208800,0.000000,0
2026-02-06,0.000000,0,0,0.000000,0.000000,0.000000,0,1014.660000,996.660000,18.000000,1.466300,-0.333500,1.799800,0.000000,0
2026-02-09,0.000000,0,0,0.000000,0.000000,0.000000,0,1018.620000,992.040000,26.580000,1.861900,-0.795900,2.657800,0.000000,0
2026-02-10,0.000000,0,0,0.000000,0.000000,0.000000,0,1016.350000,994.700000,21.650000,1.634600,-0.529900,2.164500,0.000000,0
2026-02-11,0.000000,0,0,0.000000,0.000000,0.000000,0,1032.980000,974.470000,58.510000,3.298200,-2.553000,5.851200,0.000000,0
2026-02-12,0.000000,0,0,0.000000,0.000000,0.000000,0,1031.240000,976.550000,54.690000,3.124100,-2.345400,5.469500,0.000000,0
2026-02-13,0.000000,0,0,0.000000,0.000000,0.000000,0,1032.080000,975.540000,56.540000,3.208400,-2.446000,5.654400,0.000000,0
2026-02-17,0.000000,0,0,0.000000,0.000000,0.000000,0,1025.580000,982.820000,42.760000,2.558200,-1.717600,4.275800,0.000000,0
2026-02-18,0.000000,0,0,0.000000,0.000000,0.000000,0,1029.070000,979.060000,50.010000,2.907300,-2.094000,5.001300,0.000000,0
2026-02-19,0.000000,0,0,0.000000,0.000000,0.000000,0,1021.130000,987.720000,33.410000,2.112800,-1.227600,3.340400,0.000000,0
2026-02-20,0.000000,0,0,0.000000,0.000000,0.000000,0,1031.930000,975.720000,56.210000,3.193200,-2.428100,5.621300,0.000000,0
2026-02-23,0.000000,0,0,0.000000,0.000000,0.000000,0,1022.710000,986.200000,36.510000,2.271400,-1.380100,3.651500,0.000000,0
2026-02-24,0.000000,0,0,0.000000,0.000000,0.000000,0,1010.770000,1000.490000,10.280000,1.076800,0.049200,1.027600,0.000000,0
