date,position,pred_direction,traded,actual_ret_1d,bh_log_ret,strategy_pnl,correct,equity_dollars,buy_hold_dollars,excess_dollars,cumret_pct,bh_cumret_pct,excess_cumret_pct,drawdown_pct,underwater
2025-12-01,-0.700043,-1,1,0.007796,0.007796,-0.005458,0,994.560000,1007.830000,-13.270000,-0.544000,0.783000,-1.327000,0.000000,0
2025-12-02,-0.695705,-1,1,0.002441,0.002441,-0.001698,0,992.870000,1010.290000,-17.420000,-0.713000,1.029000,-1.742000,-0.169924,1
2025-12-03,-0.739638,-1,1,-0.000931,-0.000931,0.000689,1,993.550000,1009.350000,-15.800000,-0.645000,0.935000,-1.580000,-0.101552,1
2025-12-04,-0.744318,-1,1,0.004069,0.004069,-0.003029,0,990.550000,1013.460000,-22.910000,-0.945000,1.346000,-2.291000,-0.403193,1
2025-12-05,-0.792630,-1,1,-0.001920,-0.001920,0.001522,1,992.060000,1011.520000,-19.460000,-0.794000,1.152000,-1.946000,-0.251367,1
2025-12-08,-0.793976,-1,1,0.001233,0.001233,-0.000979,0,991.090000,1012.770000,-21.680000,-0.891000,1.277000,-2.168000,-0.348898,1
2025-12-09,-0.870047,-1,1,0.004087,0.004087,-0.003556,0,987.570000,1016.920000,-29.350000,-1.243000,1.692000,-2.935000,-0.702823,1
2025-12-10,-0.869012,-1,1,-0.003240,-0.003240,0.002816,1,990.350000,1013.630000,-23.280000,-0.965000,1.363000,-2.328000,-0.423303,1
2025-12-11,-0.866711,-1,1,-0.019303,-0.019303,0.016730,1,1007.060000,994.250000,12.810000,0.706000,-0.575000,1.281000,0.000000,0
2025-12-12,-0.877244,-1,1,-0.005032,-0.005032,0.004414,1,1011.520000,989.260000,22.260000,1.152000,-1.074000,2.226000,0.000000,0
2025-12-15,-0.871722,-1,1,0.001980,0.001980,-0.001726,0,1009.770000,991.220000,18.550000,0.977000,-0.878000,1.855000,-0.173007,1
